2026-09-24 21:36:49,879 | INFO | sqlalchemy.engine.Engine | select pg_catalog.version()
2026-09-24 21:53:57,973 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:53:58,379 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:53:58,782 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:53:59,187 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:53:59,593 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:00,008 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:00,425 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:00,792 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:01,201 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:01,616 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:02,021 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:02,428 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:02,844 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:03,210 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:03,618 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:04,020 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:04,424 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:04,827 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:05,230 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:05,647 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:06,051 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:06,456 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:06,859 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:07,262 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:07,666 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:08,070 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:08,473 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:08,874 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:09,278 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:09,685 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:10,091 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:10,453 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:10,861 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:11,269 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:11,671 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:12,078 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:12,481 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:12,896 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:13,302 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:13,668 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:14,076 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:14,483 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:14,895 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:15,301 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:15,709 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:16,114 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:16,521 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:16,927 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:17,344 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:17,748 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:18,149 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:18,556 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:18,959 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:19,318 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:19,725 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:20,130 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:20,535 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:20,951 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:21,359 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:21,763 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:22,165 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:22,569 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:22,985 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:23,389 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:23,795 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:24,158 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:24,565 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:24,971 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:25,376 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:25,777 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:26,179 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:26,584 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:26,986 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:27,388 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:27,792 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:28,209 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:28,613 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:29,017 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:29,420 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:29,826 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:30,232 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:30,638 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:31,043 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:31,447 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:31,852 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:32,267 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:32,671 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:33,078 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:33,483 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:33,891 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:34,293 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:34,699 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:35,105 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:35,510 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:35,913 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:36,318 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:36,723 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:37,128 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:37,533 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:37,937 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:38,342 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:38,747 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:39,151 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:39,517 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:39,925 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:40,331 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:40,748 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:41,150 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:41,556 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:41,962 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:42,366 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:42,771 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:43,177 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:43,542 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:43,955 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:44,358 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:44,765 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:45,168 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:45,606 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:46,010 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:46,415 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:46,822 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:47,238 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:47,641 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:48,050 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:48,454 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:48,857 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:49,260 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:49,664 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:50,069 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:50,485 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:50,840 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:51,245 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:51,649 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:52,052 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:52,456 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:52,862 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:53,267 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:53,672 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:54,074 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:54,476 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:54,883 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:55,288 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:55,691 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:56,098 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:56,504 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:56,918 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:57,325 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:57,740 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:58,144 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:58,548 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:58,964 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:59,369 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:54:59,775 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:00,180 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:00,583 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:00,949 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:01,405 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:01,768 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:02,175 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:02,591 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:02,997 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:03,403 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:03,806 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:04,214 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:04,630 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:05,083 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:05,436 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:05,848 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:06,264 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:06,668 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:07,076 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:07,493 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:07,897 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:08,303 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:08,707 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:09,111 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:09,517 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:09,921 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:10,326 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:10,731 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:11,133 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:11,538 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:11,913 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:12,328 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:12,731 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:13,132 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:13,540 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:13,944 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:14,345 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:14,749 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:15,153 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:15,558 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:15,960 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:16,367 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:16,770 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:17,183 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:17,596 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:17,998 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:18,401 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:18,755 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:19,164 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:19,572 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:19,978 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:20,383 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:20,785 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:21,192 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:21,596 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:22,004 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:22,411 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:22,814 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:23,224 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:23,632 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:24,036 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:24,437 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:24,842 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:25,250 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:25,652 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:26,055 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:26,460 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:26,828 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:27,234 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:27,637 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:28,043 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:28,450 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:28,855 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:29,258 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:29,664 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:30,069 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:30,484 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:30,892 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:31,295 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:31,700 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:32,104 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:32,508 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:32,913 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:33,318 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:33,720 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:34,134 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:34,538 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:34,939 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:35,344 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:35,753 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:36,118 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:36,528 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:36,931 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:37,335 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:37,738 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:38,144 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:38,549 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:38,954 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:39,358 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:39,765 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:40,168 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:55:40,575 | INFO | watchfiles.main | 1 change detected
